test_object,true_type,classified_as,decision_value,material_name,rigidity,glossiness,decision_value_norm,Glossiness,Rigidity,Enviroment_Map,Texture,init_rot,end_rot,Force,disp_scale,disp_depth,glossID,rigidID,type_truncted,type8way,detail
188,0,1,3.465125528,"shiny_soft_abandoned_None_[61, 0, 0]_[61, 0, 0]_FORCE_1.086_0_0",soft,shiny,0.002218085,shiny,soft,abandoned,None,"[61, 0, 0]","[61, 0, 0]",FORCE,1.086,0,0,1,1,-1,-1
799,1,1,3.616128462,"matte_rigid_abandoned_abandoned_[10, 0, 0]_[-57, -47, 36]_None_1.251_1_1",rigid,matte,0.007780637,matte,rigid,abandoned,abandoned,"[10, 0, 0]","[-57, -47, 36]",None,1.251,1,1,0,3,5,5
705,1,1,3.61634286,"matte_rigid_lobby_lobby_[68, 0, 0]_[39, 43, -52]_None_1.558_1_1",rigid,matte,0.007788535,matte,rigid,lobby,lobby,"[68, 0, 0]","[39, 43, -52]",None,1.558,1,1,0,3,5,5
632,1,1,3.677630401,"matte_rigid_uenoShrine_uenoShrine_[49, 0, 0]_[-42, 33, 0]_None_0.87_0_1",rigid,matte,0.010046207,matte,rigid,uenoShrine,uenoShrine,"[49, 0, 0]","[-42, 33, 0]",None,0.87,0,1,0,3,5,5
635,1,1,3.761263097,"matte_rigid_uenoShrine_uenoShrine_[30, 0, 0]_[-32, 32, 0]_None_1.799_1_1",rigid,matte,0.013127016,matte,rigid,uenoShrine,uenoShrine,"[30, 0, 0]","[-32, 32, 0]",None,1.799,1,1,0,3,5,5
599,1,1,3.882936332,"matte_soft_abandoned_abandoned_[1, 0, 0]_[1, 0, 0]_DRAG_1.093_0_1",soft,matte,0.017609138,matte,soft,abandoned,abandoned,"[1, 0, 0]","[1, 0, 0]",DRAG,1.093,0,1,1,4,-5,-5
764,1,1,3.990301059,"matte_rigid_castel_castel_[58, 0, 0]_[45, 54, 53]_None_1.135_0_1",rigid,matte,0.021564173,matte,rigid,castel,castel,"[58, 0, 0]","[45, 54, 53]",None,1.135,0,1,0,3,5,5
67,0,1,4.201147548,"shiny_soft_rnl_None_[69, 0, 0]_[69, 0, 0]_TURBULENCE_1.408_1_6",soft,shiny,0.029331204,shiny,soft,rnl,None,"[69, 0, 0]","[69, 0, 0]",TURBULENCE,1.408,1,0,1,1,-1,-1
700,1,1,4.334938861,"matte_rigid_lobby_lobby_[86, 0, 0]_[41, 0, -35]_None_1.796_1_1",rigid,matte,0.034259724,matte,rigid,lobby,lobby,"[86, 0, 0]","[41, 0, -35]",None,1.796,1,1,0,3,5,5
620,1,1,4.447052515,"matte_rigid_uenoShrine_uenoShrine_[90, 0, 0]_[-55, 44, -39]_None_1.191_0_1",rigid,matte,0.038389697,matte,rigid,uenoShrine,uenoShrine,"[90, 0, 0]","[-55, 44, -39]",None,1.191,0,1,0,3,5,5
423,1,1,4.487448819,"matte_soft_uenoShrine_uenoShrine_[85, 0, 0]_[85, 0, 0]_MAGNET_1.403_1_1",soft,matte,0.039877791,matte,soft,uenoShrine,uenoShrine,"[85, 0, 0]","[85, 0, 0]",MAGNET,1.403,1,1,1,4,-5,-5
792,1,1,4.544506354,"matte_rigid_abandoned_abandoned_[3, 0, 0]_[-58, 30, 0]_None_0.878_0_1",rigid,matte,0.04197964,matte,rigid,abandoned,abandoned,"[3, 0, 0]","[-58, 30, 0]",None,0.878,0,1,0,3,5,5
574,1,1,4.701590973,"matte_soft_castel_castel_[24, 0, 0]_[24, 0, 0]_GUIDE_0.954_0_1",soft,matte,0.047766225,matte,soft,castel,castel,"[24, 0, 0]","[24, 0, 0]",GUIDE,0.954,0,1,1,4,-5,-5
655,1,1,4.87488154,"matte_rigid_royalEsp_royalEsp_[36, 0, 0]_[51, 0, 0]_None_1.572_2_1",rigid,matte,0.054149795,matte,rigid,royalEsp,royalEsp,"[36, 0, 0]","[51, 0, 0]",None,1.572,2,1,0,3,5,5
654,1,1,5.079966276,"matte_rigid_royalEsp_royalEsp_[4, 0, 0]_[-51, 48, -54]_None_1.195_1_1",rigid,matte,0.061704578,matte,rigid,royalEsp,royalEsp,"[4, 0, 0]","[-51, 48, -54]",None,1.195,1,1,0,3,5,5
621,1,1,5.094492125,"matte_rigid_uenoShrine_uenoShrine_[83, 0, 0]_[0, 30, -29]_None_1.679_1_1",rigid,matte,0.062239672,matte,rigid,uenoShrine,uenoShrine,"[83, 0, 0]","[0, 30, -29]",None,1.679,1,1,0,3,5,5
777,1,1,5.117468002,"matte_rigid_castel_castel_[30, 0, 0]_[38, 54, 36]_None_1.199_1_1",rigid,matte,0.063086043,matte,rigid,castel,castel,"[30, 0, 0]","[38, 54, 36]",None,1.199,1,1,0,3,5,5
628,1,1,5.157296441,"matte_rigid_uenoShrine_uenoShrine_[64, 0, 0]_[0, 48, -47]_None_1.584_1_1",rigid,matte,0.064553218,matte,rigid,uenoShrine,uenoShrine,"[64, 0, 0]","[0, 48, -47]",None,1.584,1,1,0,3,5,5
723,1,1,5.262577003,"matte_rigid_gothicManor_gothicManor_[76, 0, 0]_[43, 0, -33]_None_1.952_2_1",rigid,matte,0.068431478,matte,rigid,gothicManor,gothicManor,"[76, 0, 0]","[43, 0, -33]",None,1.952,2,1,0,3,5,5
634,1,1,5.32902225,"matte_rigid_uenoShrine_uenoShrine_[4, 0, 0]_[-30, 35, -49]_None_1.53_2_1",rigid,matte,0.070879146,matte,rigid,uenoShrine,uenoShrine,"[4, 0, 0]","[-30, 35, -49]",None,1.53,2,1,0,3,5,5
439,1,1,5.394891943,"matte_soft_uenoShrine_uenoShrine_[0, 0, 0]_[0, 0, 0]_FLUID_1.64_2_1",soft,matte,0.073305612,matte,soft,uenoShrine,uenoShrine,"[0, 0, 0]","[0, 0, 0]",FLUID,1.64,2,1,1,4,-5,-5
560,1,1,5.468418724,"matte_soft_castel_castel_[90, 0, 0]_[90, 0, 0]_TURBULENCE_1.355_0_1",soft,matte,0.076014146,matte,soft,castel,castel,"[90, 0, 0]","[90, 0, 0]",TURBULENCE,1.355,0,1,1,4,-5,-5
649,1,1,5.566960644,"matte_rigid_royalEsp_royalEsp_[7, 0, 0]_[29, -46, 49]_None_1.907_1_1",rigid,matte,0.079644172,matte,rigid,royalEsp,royalEsp,"[7, 0, 0]","[29, -46, 49]",None,1.907,1,1,0,3,5,5
636,1,1,5.608363592,"matte_rigid_uenoShrine_uenoShrine_[26, 0, 0]_[30, -29, -28]_None_1.17_0_1",rigid,matte,0.081169347,matte,rigid,uenoShrine,uenoShrine,"[26, 0, 0]","[30, -29, -28]",None,1.17,0,1,0,3,5,5
405,1,1,5.635404437,"matte_soft_uffizi_uffizi_[61, 0, 0]_[61, 0, 0]_DRAG_1.945_2_1",soft,matte,0.082165461,matte,soft,uffizi,uffizi,"[61, 0, 0]","[61, 0, 0]",DRAG,1.945,2,1,1,4,-5,-5
691,1,1,5.676127162,"matte_rigid_machineShop_machineShop_[48, 0, 0]_[45, -53, 54]_None_1.425_1_1",rigid,matte,0.083665579,matte,rigid,machineShop,machineShop,"[48, 0, 0]","[45, -53, 54]",None,1.425,1,1,0,3,5,5
495,1,1,5.758436423,"matte_soft_machineShop_machineShop_[3, 0, 0]_[3, 0, 0]_DRAG_1.283_0_1",soft,matte,0.086697636,matte,soft,machineShop,machineShop,"[3, 0, 0]","[3, 0, 0]",DRAG,1.283,0,1,1,4,-5,-5
760,1,1,5.780215061,"matte_rigid_castel_castel_[86, 0, 0]_[0, -38, 35]_None_1.071_0_1",rigid,matte,0.087499904,matte,rigid,castel,castel,"[86, 0, 0]","[0, -38, 35]",None,1.071,0,1,0,3,5,5
650,1,1,5.806037945,"matte_rigid_royalEsp_royalEsp_[64, 0, 0]_[34, 37, 30]_None_1.038_0_1",rigid,matte,0.088451152,matte,rigid,royalEsp,royalEsp,"[64, 0, 0]","[34, 37, 30]",None,1.038,0,1,0,3,5,5
553,1,1,5.846472596,"matte_soft_galileo_galileo_[35, 0, 0]_[35, 0, 0]_DRAG_1.167_0_1",soft,matte,0.089940658,matte,soft,galileo,galileo,"[35, 0, 0]","[35, 0, 0]",DRAG,1.167,0,1,1,4,-5,-5
769,1,1,5.855769118,"matte_rigid_castel_castel_[48, 0, 0]_[45, 0, 44]_None_1.459_1_1",rigid,matte,0.090283117,matte,rigid,castel,castel,"[48, 0, 0]","[45, 0, 44]",None,1.459,1,1,0,3,5,5
577,1,1,5.93647886,"matte_soft_castel_castel_[2, 0, 0]_[2, 0, 0]_FLUID_1.323_1_1",soft,matte,0.093256252,matte,soft,castel,castel,"[2, 0, 0]","[2, 0, 0]",FLUID,1.323,1,1,1,4,-5,-5
648,1,1,6.014015725,"matte_rigid_royalEsp_royalEsp_[70, 0, 0]_[-51, -41, 55]_None_1.694_1_1",rigid,matte,0.096112507,matte,rigid,royalEsp,royalEsp,"[70, 0, 0]","[-51, -41, 55]",None,1.694,1,1,0,3,5,5
731,1,1,6.081612917,"matte_rigid_gothicManor_gothicManor_[33, 0, 0]_[41, -40, -34]_None_1.274_1_1",rigid,matte,0.09860261,matte,rigid,gothicManor,gothicManor,"[33, 0, 0]","[41, -40, -34]",None,1.274,1,1,0,3,5,5
545,1,1,6.084191467,"matte_soft_galileo_galileo_[69, 0, 0]_[69, 0, 0]_TURBULENCE_0.878_0_1",soft,matte,0.098697597,matte,soft,galileo,galileo,"[69, 0, 0]","[69, 0, 0]",TURBULENCE,0.878,0,1,1,4,-5,-5
642,1,1,6.228056393,"matte_rigid_royalEsp_royalEsp_[81, 0, 0]_[-46, 0, 34]_None_0.821_0_1",rigid,matte,0.103997203,matte,rigid,royalEsp,royalEsp,"[81, 0, 0]","[-46, 0, 34]",None,0.821,0,1,0,3,5,5
478,1,1,6.386842614,"matte_soft_rnl_rnl_[10, 0, 0]_[10, 0, 0]_FLUID_1.643_1_1",soft,matte,0.10984647,matte,soft,rnl,rnl,"[10, 0, 0]","[10, 0, 0]",FLUID,1.643,1,1,1,4,-5,-5
583,1,1,6.422106676,"matte_soft_abandoned_abandoned_[77, 0, 0]_[77, 0, 0]_WIND_1.787_2_1",soft,matte,0.111145506,matte,soft,abandoned,abandoned,"[77, 0, 0]","[77, 0, 0]",WIND,1.787,2,1,1,4,-5,-5
775,1,1,6.478142519,"matte_rigid_castel_castel_[38, 0, 0]_[0, 44, -53]_None_1.221_0_1",rigid,matte,0.113209719,matte,rigid,castel,castel,"[38, 0, 0]","[0, 44, -53]",None,1.221,0,1,0,3,5,5
765,1,1,6.583165445,"matte_rigid_castel_castel_[58, 0, 0]_[33, 38, 41]_None_1.979_2_1",rigid,matte,0.117078488,matte,rigid,castel,castel,"[58, 0, 0]","[33, 38, 41]",None,1.979,2,1,0,3,5,5
721,1,1,6.616379642,"matte_rigid_gothicManor_gothicManor_[89, 0, 0]_[-56, -54, -34]_None_1.624_2_1",rigid,matte,0.118302012,matte,rigid,gothicManor,gothicManor,"[89, 0, 0]","[-56, -54, -34]",None,1.624,2,1,0,3,5,5
637,1,1,6.698004315,"matte_rigid_uenoShrine_uenoShrine_[25, 0, 0]_[0, 39, -34]_None_1.238_1_1",rigid,matte,0.12130885,matte,rigid,uenoShrine,uenoShrine,"[25, 0, 0]","[0, 39, -34]",None,1.238,1,1,0,3,5,5
539,1,1,6.731029707,"matte_soft_gothicManor_gothicManor_[11, 0, 0]_[11, 0, 0]_CHARGE_1.579_1_1",soft,matte,0.122525419,matte,soft,gothicManor,gothicManor,"[11, 0, 0]","[11, 0, 0]",CHARGE,1.579,1,1,1,4,-5,-5
452,1,1,6.741623713,"matte_soft_royalEsp_royalEsp_[34, 0, 0]_[34, 0, 0]_FLUID_1.482_0_1",soft,matte,0.122915674,matte,soft,royalEsp,royalEsp,"[34, 0, 0]","[34, 0, 0]",FLUID,1.482,0,1,1,4,-5,-5
704,1,1,6.787087438,"matte_rigid_lobby_lobby_[74, 0, 0]_[45, 36, 31]_None_1.818_2_1",rigid,matte,0.124590439,matte,rigid,lobby,lobby,"[74, 0, 0]","[45, 36, 31]",None,1.818,2,1,0,3,5,5
424,1,1,6.851853949,"matte_soft_uenoShrine_uenoShrine_[85, 0, 0]_[85, 0, 0]_GUIDE_0.963_0_1",soft,matte,0.126976267,matte,soft,uenoShrine,uenoShrine,"[85, 0, 0]","[85, 0, 0]",GUIDE,0.963,0,1,1,4,-5,-5
629,1,1,6.870378933,"matte_rigid_uenoShrine_uenoShrine_[59, 0, 0]_[-39, -52, 0]_None_1.331_1_1",rigid,matte,0.127658679,matte,rigid,uenoShrine,uenoShrine,"[59, 0, 0]","[-39, -52, 0]",None,1.331,1,1,0,3,5,5
466,1,1,6.875353051,"matte_soft_rnl_rnl_[75, 0, 0]_[75, 0, 0]_LENNARDJ_1.589_2_1",soft,matte,0.127841912,matte,soft,rnl,rnl,"[75, 0, 0]","[75, 0, 0]",LENNARDJ,1.589,2,1,1,4,-5,-5
426,1,1,6.888516519,"matte_soft_uenoShrine_uenoShrine_[75, 0, 0]_[75, 0, 0]_DRAG_1.009_0_1",soft,matte,0.12832682,matte,soft,uenoShrine,uenoShrine,"[75, 0, 0]","[75, 0, 0]",DRAG,1.009,0,1,1,4,-5,-5
614,1,1,6.893640126,"matte_rigid_uffizi_uffizi_[37, 0, 0]_[37, 48, 49]_None_1.617_2_1",rigid,matte,0.12851556,matte,rigid,uffizi,uffizi,"[37, 0, 0]","[37, 48, 49]",None,1.617,2,1,0,3,5,5
638,1,1,6.930246238,"matte_rigid_uenoShrine_uenoShrine_[25, 0, 0]_[-45, 28, 37]_None_1.013_0_1",rigid,matte,0.129864033,matte,rigid,uenoShrine,uenoShrine,"[25, 0, 0]","[-45, 28, 37]",None,1.013,0,1,0,3,5,5
526,1,1,6.938275068,"matte_soft_gothicManor_gothicManor_[59, 0, 0]_[59, 0, 0]_TURBULENCE_0.944_0_1",soft,matte,0.130159794,matte,soft,gothicManor,gothicManor,"[59, 0, 0]","[59, 0, 0]",TURBULENCE,0.944,0,1,1,4,-5,-5
515,1,1,6.970923374,"matte_soft_lobby_lobby_[28, 0, 0]_[28, 0, 0]_LENNARDJ_1.199_1_1",soft,matte,0.131362472,matte,soft,lobby,lobby,"[28, 0, 0]","[28, 0, 0]",LENNARDJ,1.199,1,1,1,4,-5,-5
768,1,1,6.981061924,"matte_rigid_castel_castel_[51, 0, 0]_[57, 39, -37]_None_1.319_0_1",rigid,matte,0.131735949,matte,rigid,castel,castel,"[51, 0, 0]","[57, 39, -37]",None,1.319,0,1,0,3,5,5
725,1,1,7.043148903,"matte_rigid_gothicManor_gothicManor_[6, 0, 0]_[27, 0, -55]_None_1.549_2_1",rigid,matte,0.134023071,matte,rigid,gothicManor,gothicManor,"[6, 0, 0]","[27, 0, -55]",None,1.549,2,1,0,3,5,5
771,1,1,7.070789254,"matte_rigid_castel_castel_[46, 0, 0]_[-51, -35, 0]_None_1.602_1_1",rigid,matte,0.135041269,matte,rigid,castel,castel,"[46, 0, 0]","[-51, -35, 0]",None,1.602,1,1,0,3,5,5
738,1,1,7.091601958,"matte_rigid_gothicManor_gothicManor_[12, 0, 0]_[30, 0, -29]_None_1.119_0_1",rigid,matte,0.135807954,matte,rigid,gothicManor,gothicManor,"[12, 0, 0]","[30, 0, -29]",None,1.119,0,1,0,3,5,5
661,1,1,7.176729318,"matte_rigid_rnl_rnl_[78, 0, 0]_[42, -44, -37]_None_1.098_0_1",rigid,matte,0.138943822,matte,rigid,rnl,rnl,"[78, 0, 0]","[42, -44, -37]",None,1.098,0,1,0,3,5,5
594,1,1,7.258125337,"matte_soft_abandoned_abandoned_[23, 0, 0]_[23, 0, 0]_CHARGE_1.749_2_1",soft,matte,0.141942238,matte,soft,abandoned,abandoned,"[23, 0, 0]","[23, 0, 0]",CHARGE,1.749,2,1,1,4,-5,-5
663,1,1,7.393829142,"matte_rigid_rnl_rnl_[75, 0, 0]_[32, 46, 0]_None_1.939_1_1",rigid,matte,0.14694121,matte,rigid,rnl,rnl,"[75, 0, 0]","[32, 46, 0]",None,1.939,1,1,0,3,5,5
679,1,1,7.413541173,"matte_rigid_rnl_rnl_[14, 0, 0]_[40, 47, 34]_None_1.051_0_1",rigid,matte,0.147667349,matte,rigid,rnl,rnl,"[14, 0, 0]","[40, 47, 34]",None,1.051,0,1,0,3,5,5
563,1,1,7.488766722,"matte_soft_castel_castel_[76, 0, 0]_[76, 0, 0]_CHARGE_1.917_2_1",soft,matte,0.150438461,matte,soft,castel,castel,"[76, 0, 0]","[76, 0, 0]",CHARGE,1.917,2,1,1,4,-5,-5
598,1,1,7.523709487,"matte_soft_abandoned_abandoned_[10, 0, 0]_[10, 0, 0]_FORCE_1.353_0_1",soft,matte,0.151725661,matte,soft,abandoned,abandoned,"[10, 0, 0]","[10, 0, 0]",FORCE,1.353,0,1,1,4,-5,-5
686,1,1,7.539596094,"matte_rigid_machineShop_machineShop_[59, 0, 0]_[35, 44, 32]_None_1.168_1_1",rigid,matte,0.152310881,matte,rigid,machineShop,machineShop,"[59, 0, 0]","[35, 44, 32]",None,1.168,1,1,0,3,5,5
766,1,1,7.543663952,"matte_rigid_castel_castel_[53, 0, 0]_[46, 45, 0]_None_1.126_0_1",rigid,matte,0.152460731,matte,rigid,castel,castel,"[53, 0, 0]","[46, 45, 0]",None,1.126,0,1,0,3,5,5
674,1,1,7.574942044,"matte_rigid_rnl_rnl_[32, 0, 0]_[-49, -35, 0]_None_0.906_0_1",rigid,matte,0.153612933,matte,rigid,rnl,rnl,"[32, 0, 0]","[-49, -35, 0]",None,0.906,0,1,0,3,5,5
579,1,1,7.580205214,"matte_soft_castel_castel_[12, 0, 0]_[12, 0, 0]_LENNARDJ_1.546_1_1",soft,matte,0.153806815,matte,soft,castel,castel,"[12, 0, 0]","[12, 0, 0]",LENNARDJ,1.546,1,1,1,4,-5,-5
698,1,1,7.629039766,"matte_rigid_machineShop_machineShop_[23, 0, 0]_[35, -37, 53]_None_1.916_2_1",rigid,matte,0.155605751,matte,rigid,machineShop,machineShop,"[23, 0, 0]","[35, -37, 53]",None,1.916,2,1,0,3,5,5
656,1,1,7.663297008,"matte_rigid_royalEsp_royalEsp_[31, 0, 0]_[49, 40, 30]_None_1.645_2_1",rigid,matte,0.156867698,matte,rigid,royalEsp,royalEsp,"[31, 0, 0]","[49, 40, 30]",None,1.645,2,1,0,3,5,5
430,1,1,7.675348153,"matte_soft_uenoShrine_uenoShrine_[62, 0, 0]_[62, 0, 0]_FLUID_0.947_0_1",soft,matte,0.157311631,matte,soft,uenoShrine,uenoShrine,"[62, 0, 0]","[62, 0, 0]",FLUID,0.947,0,1,1,4,-5,-5
689,1,1,7.69558704,"matte_rigid_machineShop_machineShop_[53, 0, 0]_[-32, 42, 52]_None_1.761_1_1",rigid,matte,0.158057178,matte,rigid,machineShop,machineShop,"[53, 0, 0]","[-32, 42, 52]",None,1.761,1,1,0,3,5,5
455,1,1,7.705652879,"matte_soft_royalEsp_royalEsp_[29, 0, 0]_[29, 0, 0]_TURBULENCE_1.468_1_1",soft,matte,0.158427977,matte,soft,royalEsp,royalEsp,"[29, 0, 0]","[29, 0, 0]",TURBULENCE,1.468,1,1,1,4,-5,-5
716,1,1,7.729501393,"matte_rigid_lobby_lobby_[21, 0, 0]_[-51, -35, -33]_None_1.381_0_1",rigid,matte,0.159306494,matte,rigid,lobby,lobby,"[21, 0, 0]","[-51, -35, -33]",None,1.381,0,1,0,3,5,5
652,1,1,7.791377422,"matte_rigid_royalEsp_royalEsp_[51, 0, 0]_[-54, 29, 43]_None_1.681_1_1",rigid,matte,0.161585844,matte,rigid,royalEsp,royalEsp,"[51, 0, 0]","[-54, 29, 43]",None,1.681,1,1,0,3,5,5
436,1,1,7.814246612,"matte_soft_uenoShrine_uenoShrine_[39, 0, 0]_[39, 0, 0]_WIND_1.795_2_1",soft,matte,0.162428285,matte,soft,uenoShrine,uenoShrine,"[39, 0, 0]","[39, 0, 0]",WIND,1.795,2,1,1,4,-5,-5
643,1,1,7.900452941,"matte_rigid_royalEsp_royalEsp_[80, 0, 0]_[42, -58, -33]_None_1.893_2_1",rigid,matte,0.1656039,matte,rigid,royalEsp,royalEsp,"[80, 0, 0]","[42, -58, -33]",None,1.893,2,1,0,3,5,5
580,1,1,8.111184734,"matte_soft_abandoned_abandoned_[85, 0, 0]_[85, 0, 0]_TURBULENCE_1.183_0_1",soft,matte,0.173366706,matte,soft,abandoned,abandoned,"[85, 0, 0]","[85, 0, 0]",TURBULENCE,1.183,0,1,1,4,-5,-5
569,1,1,8.155539777,"matte_soft_castel_castel_[39, 0, 0]_[39, 0, 0]_CHARGE_1.384_1_1",soft,matte,0.175000629,matte,soft,castel,castel,"[39, 0, 0]","[39, 0, 0]",CHARGE,1.384,1,1,1,4,-5,-5
473,1,1,8.18161887,"matte_soft_rnl_rnl_[46, 0, 0]_[46, 0, 0]_FORCE_0.826_0_1",soft,matte,0.175961315,matte,soft,rnl,rnl,"[46, 0, 0]","[46, 0, 0]",FORCE,0.826,0,1,1,4,-5,-5
626,1,1,8.219922595,"matte_rigid_uenoShrine_uenoShrine_[70, 0, 0]_[43, 32, -54]_None_1.437_1_1",rigid,matte,0.177372323,matte,rigid,uenoShrine,uenoShrine,"[70, 0, 0]","[43, 32, -54]",None,1.437,1,1,0,3,5,5
429,1,1,8.258221659,"matte_soft_uenoShrine_uenoShrine_[65, 0, 0]_[65, 0, 0]_MAGNET_1.041_0_1",soft,matte,0.17878316,matte,soft,uenoShrine,uenoShrine,"[65, 0, 0]","[65, 0, 0]",MAGNET,1.041,0,1,1,4,-5,-5
672,1,1,8.314682512,"matte_rigid_rnl_rnl_[46, 0, 0]_[47, 29, -54]_None_1.628_1_1",rigid,matte,0.18086303,matte,rigid,rnl,rnl,"[46, 0, 0]","[47, 29, -54]",None,1.628,1,1,0,3,5,5
571,1,1,8.328651499,"matte_soft_castel_castel_[34, 0, 0]_[34, 0, 0]_GUIDE_1.781_1_1",soft,matte,0.181377611,matte,soft,castel,castel,"[34, 0, 0]","[34, 0, 0]",GUIDE,1.781,1,1,1,4,-5,-5
728,1,1,8.512745546,"matte_rigid_gothicManor_gothicManor_[37, 0, 0]_[-43, 33, 40]_None_1.965_1_1",rigid,matte,0.188159152,matte,rigid,gothicManor,gothicManor,"[37, 0, 0]","[-43, 33, 40]",None,1.965,1,1,0,3,5,5
625,1,1,8.530839648,"matte_rigid_uenoShrine_uenoShrine_[73, 0, 0]_[-45, -46, 0]_None_1.847_2_1",rigid,matte,0.188825691,matte,rigid,uenoShrine,uenoShrine,"[73, 0, 0]","[-45, -46, 0]",None,1.847,2,1,0,3,5,5
480,1,1,8.542415765,"matte_soft_machineShop_machineShop_[90, 0, 0]_[90, 0, 0]_FORCE_1.232_0_1",soft,matte,0.189252125,matte,soft,machineShop,machineShop,"[90, 0, 0]","[90, 0, 0]",FORCE,1.232,0,1,1,4,-5,-5
651,1,1,8.543388802,"matte_rigid_royalEsp_royalEsp_[56, 0, 0]_[56, -43, -37]_None_1.697_1_1",rigid,matte,0.189287969,matte,rigid,royalEsp,royalEsp,"[56, 0, 0]","[56, -43, -37]",None,1.697,1,1,0,3,5,5
763,1,1,8.546141605,"matte_rigid_castel_castel_[60, 0, 0]_[53, 39, 38]_None_0.835_0_1",rigid,matte,0.189389375,matte,rigid,castel,castel,"[60, 0, 0]","[53, 39, 38]",None,0.835,0,1,0,3,5,5
730,1,1,8.577203001,"matte_rigid_gothicManor_gothicManor_[35, 0, 0]_[47, -56, -58]_None_1.223_0_1",rigid,matte,0.190533595,matte,rigid,gothicManor,gothicManor,"[35, 0, 0]","[47, -56, -58]",None,1.223,0,1,0,3,5,5
772,1,1,8.616257179,"matte_rigid_castel_castel_[46, 0, 0]_[-34, -40, -42]_None_1.14_0_1",rigid,matte,0.191972249,matte,rigid,castel,castel,"[46, 0, 0]","[-34, -40, -42]",None,1.14,0,1,0,3,5,5
676,1,1,8.672928466,"matte_rigid_rnl_rnl_[28, 0, 0]_[37, -29, -54]_None_1.463_0_1",rigid,matte,0.19405987,matte,rigid,rnl,rnl,"[28, 0, 0]","[37, -29, -54]",None,1.463,0,1,0,3,5,5
665,1,1,8.680673927,"matte_rigid_rnl_rnl_[72, 0, 0]_[-57, -41, -48]_None_1.948_2_1",rigid,matte,0.194345192,matte,rigid,rnl,rnl,"[72, 0, 0]","[-57, -41, -48]",None,1.948,2,1,0,3,5,5
722,1,1,8.723113317,"matte_rigid_gothicManor_gothicManor_[87, 0, 0]_[-47, 44, -48]_None_1.148_0_1",rigid,matte,0.195908548,matte,rigid,gothicManor,gothicManor,"[87, 0, 0]","[-47, 44, -48]",None,1.148,0,1,0,3,5,5
673,1,1,8.771440967,"matte_rigid_rnl_rnl_[42, 0, 0]_[52, -35, -39]_None_1.145_0_1",rigid,matte,0.197688812,matte,rigid,rnl,rnl,"[42, 0, 0]","[52, -35, -39]",None,1.145,0,1,0,3,5,5
715,1,1,8.972096621,"matte_rigid_lobby_lobby_[23, 0, 0]_[52, 54, 49]_None_1.765_1_1",rigid,matte,0.205080439,matte,rigid,lobby,lobby,"[23, 0, 0]","[52, 54, 49]",None,1.765,1,1,0,3,5,5
703,1,1,9.027603654,"matte_rigid_lobby_lobby_[83, 0, 0]_[0, 53, -55]_None_1.933_1_1",rigid,matte,0.207125173,matte,rigid,lobby,lobby,"[83, 0, 0]","[0, 53, -55]",None,1.933,1,1,0,3,5,5
690,1,1,9.088049386,"matte_rigid_machineShop_machineShop_[49, 0, 0]_[-43, -31, 44]_None_1.041_0_1",rigid,matte,0.209351835,matte,rigid,machineShop,machineShop,"[49, 0, 0]","[-43, -31, 44]",None,1.041,0,1,0,3,5,5
493,1,1,9.09546353,"matte_soft_machineShop_machineShop_[49, 0, 0]_[49, 0, 0]_VORTEX_1.103_0_1",soft,matte,0.209624952,matte,soft,machineShop,machineShop,"[49, 0, 0]","[49, 0, 0]",VORTEX,1.103,0,1,1,4,-5,-5
778,1,1,9.104559602,"matte_rigid_castel_castel_[28, 0, 0]_[0, 0, 0]_None_1.463_1_1",rigid,matte,0.209960028,matte,rigid,castel,castel,"[28, 0, 0]","[0, 0, 0]",None,1.463,1,1,0,3,5,5
669,1,1,9.107417368,"matte_rigid_rnl_rnl_[58, 0, 0]_[33, -38, -48]_None_1.121_0_1",rigid,matte,0.2100653,matte,rigid,rnl,rnl,"[58, 0, 0]","[33, -38, -48]",None,1.121,0,1,0,3,5,5
500,1,1,9.166561027,"matte_soft_lobby_lobby_[90, 0, 0]_[90, 0, 0]_VORTEX_1.223_1_1",soft,matte,0.212243997,matte,soft,lobby,lobby,"[90, 0, 0]","[90, 0, 0]",VORTEX,1.223,1,1,1,4,-5,-5
627,1,1,9.21326652,"matte_rigid_uenoShrine_uenoShrine_[64, 0, 0]_[29, -48, -37]_None_1.488_0_1",rigid,matte,0.213964505,matte,rigid,uenoShrine,uenoShrine,"[64, 0, 0]","[29, -48, -37]",None,1.488,0,1,0,3,5,5
688,1,1,9.218595293,"matte_rigid_machineShop_machineShop_[54, 0, 0]_[50, -32, 47]_None_0.944_0_1",rigid,matte,0.214160803,matte,rigid,machineShop,machineShop,"[54, 0, 0]","[50, -32, 47]",None,0.944,0,1,0,3,5,5
485,1,1,9.246761441,"matte_soft_machineShop_machineShop_[83, 0, 0]_[83, 0, 0]_LENNARDJ_1.623_1_1",soft,matte,0.21519837,matte,soft,machineShop,machineShop,"[83, 0, 0]","[83, 0, 0]",LENNARDJ,1.623,1,1,1,4,-5,-5
433,1,1,9.309699146,"matte_soft_uenoShrine_uenoShrine_[5, 0, 0]_[5, 0, 0]_LENNARDJ_1.111_0_1",soft,matte,0.21751683,matte,soft,uenoShrine,uenoShrine,"[5, 0, 0]","[5, 0, 0]",LENNARDJ,1.111,0,1,1,4,-5,-5
